4890,1997,9,38,15*,,0,10,3/18,33.80,0,3,0,,ODI,274
4890,1998,5,6,6,6.00,0,4,2/50,42.50,0,2,0,-36.49,ODI,275
4890,1999,15,19,7*,9.50,0,17,2/24,26.58,0,6,0,-17.08,ODI,276
4890,2000,1,15,15,15.00,0,1,1/19,19.00,0,0,0,-3.99,ODI,277
44682,2003,2,10,10,10.00,0,5,2/20,23.40,0,0,0,-13.39,Test,278
44682,1998,1,,,,,1,1/51,51.00,0,0,0,,ODI,279
44682,1999,2,6,6,6.00,0,4,3/36,19.75,0,0,0,-13.74,ODI,280
44682,2001,1,,,,,0,,,0,0,0,,ODI,281
44682,2002,2,4,4*,,0,2,1/12,31.50,0,0,0,,ODI,282
44682,2003,10,30,23*,,0,12,4/49,29.75,0,2,0,,ODI,283
44682,2004,3,29,15,14.50,0,2,1/19,53.50,0,0,0,-38.99,ODI,284
679551,2019,10,138,47*,17.25,0,5,5/18,6.00,1,5,0,11.25,T20I,285
679551,2021,6,189,74,31.50,0,9,3/28,12.44,0,2,0,19.05,T20I,286
679551,2023,5,89,43,22.25,0,4,2/6,12.75,0,4,0,9.50,T20I,287
399259,2009,2,,,,,1,1/55,99.00,0,0,0,,ODI,288
399259,2012,1,,,,,1,1/13,13.00,0,1,0,,ODI,289
399259,2014,3,31,22,31.00,0,3,2/34,31.33,0,0,0,-0.33,ODI,290
399259,2015,6,39,28,19.50,0,6,2/30,38.00,0,0,0,-18.49,ODI,291
399259,2016,7,5,3,2.50,0,15,4/41,20.86,0,2,0,-18.36,ODI,292
399259,2017,6,0,0*,0.00,0,8,3/23,24.75,0,2,0,-24.74,ODI,293
399259,2018,6,19,13*,,0,9,3/19,30.88,0,1,0,,ODI,294
399259,2019,5,6,4,2.00,0,3,2/67,92.00,0,2,0,-89.99,ODI,295
399259,2021,5,,,,,11,5/43,13.18,1,1,0,,ODI,296
399259,2023,1,0,0,0.00,0,1,1/35,35.00,0,0,0,-34.99,ODI,297
399259,2015,7,0,0,0.00,0,9,5/24,14.88,1,3,0,-14.88,T20I,298
399259,2016,4,1,1*,1.00,0,5,2/30,18.20,0,1,0,-17.19,T20I,299
399259,2018,5,0,0,0.00,0,8,3/23,19.62,0,1,0,-19.62,T20I,300
399259,2019,11,0,0,0.00,0,14,3/36,21.92,0,2,0,-21.92,T20I,301
399259,2021,7,1,1,0.50,0,4,1/21,50.75,0,3,0,-50.24,T20I,302
399259,2022,1,8,8,8.00,0,1,1/62,62.00,0,1,0,-53.99,T20I,303
1036525,2019,7,31,16,6.20,0,5,2/26,30.40,0,1,0,-24.19,T20I,304
1036525,2020,1,,,,,0,,,0,0,0,,T20I,305
1036525,2022,8,27,18*,9.00,0,13,3/18,12.92,0,6,0,-3.92,T20I,306
5390,1999,5,440,149*,62.85,1,,,,,17,2,,Test,307
5390,2000,8,343,75,42.87,0,,,,,37,2,,Test,308
5390,2001,14,870,152,51.17,3,,,,,52,5,,Test,309
5390,2002,11,792,204*,72.00,2,,,,,44,3,,Test,310
5390,2003,12,714,133,59.50,3,,,,,43,7,,Test,311
5390,2004,14,837,144,38.04,3,,,,,58,8,,Test,312
5390,2005,15,836,162,41.80,3,,,,,50,5,,Test,313
5390,2006,10,459,144,38.25,2,,,,,35,4,,Test,314
5390,2007,4,187,67*,62.33,0,,,,,26,1,,Test,315
5390,2008,3,92,55,18.40,0,,,,,17,0,,Test,316
5390,1996,2,18,18,9.00,0,,,,,2,0,,ODI,317
5390,1997,12,286,77,35.75,0,,,,,8,2,,ODI,318
5390,1998,25,831,118,36.13,3,,,,,26,7,,ODI,319
5390,1999,37,1241,154,33.54,2,,,,,56,9,,ODI,320
5390,2000,23,726,128,31.56,1,,,,,37,1,,ODI,321
5390,2001,20,746,98,43.88,0,,,,,24,10,,ODI,322
5390,2002,27,836,124,32.15,2,,,,,50,5,,ODI,323
5390,2003,31,1098,111,37.86,1,,,,,53,3,,ODI,324
5390,2004,21,879,172,43.95,1,,,,,31,2,,ODI,325
5390,2005,27,892,121*,35.68,2,,,,,41,3,,ODI,326
5390,2006,22,810,122,38.57,2,,,,,32,4,,ODI,327
5390,2007,30,934,149,34.59,1,,,,,41,7,,ODI,328
5390,2008,10,322,118,32.20,1,,,,,16,2,,ODI,329
5390,2005,2,16,15,8.00,0,,,,,0,0,,T20I,330
5390,2006,1,1,1,1.00,0,,,,,0,0,,T20I,331
5390,2007,9,230,48,28.75,0,,,,,16,0,,T20I,332
5390,2008,1,25,25,25.00,0,,,,,1,0,,T20I,333
1445726,2024,4,14,7,3.50,0,3,3/30,42.00,0,2,0,-38.49,T20I,334
1329997,2023,3,42,37,14.00,0,0,,,0,0,0,,T20I,335
1329997,2024,2,0,0,0.00,0,3,2/9,18.33,0,0,0,-18.33,T20I,336
27639,2003,5,324,60,32.40,0,,,,,7,0,,Test,337
27639,2004,5,113,45,12.55,0,,,,,8,0,,Test,338
45458,1992,4,378,163,47.25,1,,,,,2,0,,Test,339
45458,1993,5,296,90,42.28,0,,,,,5,0,,Test,340
45458,1994,9,442,102,26.00,1,,,,,6,0,,Test,341
45458,1995,6,301,135,33.44,1,,,,,8,0,,Test,342
45458,1996,5,380,146,47.50,1,,,,,9,0,,Test,343
45458,1997,3,123,55,20.50,0,,,,,3,0,,Test,344
45458,1998,3,87,42,17.40,0,,,,,3,0,,Test,345
45458,1991,2,0,0,0.00,0,,,,,0,0,,ODI,346
45458,1992,18,660,108,36.66,1,,,,,1,0,,ODI,347
45458,1993,17,302,93,17.76,0,,,,,2,0,,ODI,348
45458,1994,15,480,84,32.00,0,,,,,4,0,,ODI,349
